ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|ab4ea0ab164bcaadd0e973756f8915b2|2021-01-23|14:56:01|1611413761|misc_pos|8.83|Morris, Robles and Love|78.253.148.30|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|161a39178c907ddbe1e7d3aa089863d3|2021-01-23|08:54:07|1611392047|grocery_pos|124.20|Dennis-Mccoy|47.239.252.206|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|f819ee0599834be1b4f6747bb9145adc|2021-01-09|17:10:45|1610212245|kids_pets|88.06|Nguyen, Santiago and Spencer|117.118.220.58|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|7bb2b839f9579e6e2eec148d59363739|2021-01-10|23:41:06|1610322066|shopping_pos|5.22|Carter, Williams and Clark|158.40.123.120|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|29bcca98cfad981c0741f7fbe6bcb852|2021-01-06|14:05:41|1609941941|shopping_pos|5.79|Farmer Ltd|34.56.53.212|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|41a0a13450e265cc1bc8200604b264fc|2021-01-30|17:17:42|1612027062|personal_care|15.35|Pierce-Cannon|32.89.169.255|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|b470d55d849f79995509ae36afae60f7|2021-01-14|02:37:08|1610591828|gas_transport|57.21|Randall-Church|179.178.190.77|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|d76ea8454ced32202a19dd7751003e6f|2021-01-15|05:50:25|1610689825|grocery_pos|82.21|Kennedy-Davis|25.32.163.202|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|f1c7b3376e804cf6d815cb0c5ca83e7a|2021-01-23|13:10:35|1611407435|shopping_pos|2.56|Doyle, Butler and Clark|77.201.210.49|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|0fe0dd7d580e6112b4b588e48ed43ada|2021-01-01|00:03:45|1609459425|gas_transport|65.03|Park, Steele and Gonzales|82.107.199.211|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|f3cd6f8ddc7e7139e78b9c17fe55e006|2021-01-24|21:01:43|1611522103|shopping_pos|7.34|White-Mclean|34.51.123.236|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|c913603f14900cd023385f3b6ff44daa|2021-01-01|04:39:48|1609475988|grocery_pos|80.52|Lynch Ltd|24.16.36.165|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|0ff54dbe447902d8ee1a59554c3b14f7|2021-01-31|18:59:45|1612119585|personal_care|13.72|Rodriguez, Lopez and Wells|6.231.50.133|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|baffb928982e43eae45b3615e2c7cff7|2021-01-26|08:28:50|1611649730|grocery_pos|130.22|Daniels, Scott and Hawkins|138.204.189.155|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|285d29b0b3030451be08c38aa4ab9a41|2021-01-22|21:27:33|1611350853|kids_pets|62.25|Anderson, Glover and Simon|119.184.8.6|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|1a4242872bd735a5e4c165afc7ddbd2a|2021-01-19|18:35:02|1611081302|entertainment|33.94|Shea LLC|84.180.136.60|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|1bad72028caf347ecee8c27b4696b80c|2021-01-09|12:05:59|1610193959|kids_pets|64.95|Anderson, Brooks and Roberts|133.52.49.5|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|be3f1371b90601814fd77ffcf2e14ea9|2021-01-04|04:34:26|1609734866|grocery_pos|99.68|Daniels, Scott and Hawkins|157.171.151.175|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|5b4127be0daa10982efa8f00bd600efc|2021-01-25|13:55:37|1611582937|home|16.61|Edwards, Davis and Scott|7.181.242.169|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|df9de87d31d94f254a1d66510dd55aee|2021-01-02|16:20:49|1609604449|travel|1.01|Monroe Ltd|102.206.133.254|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|3a39d33dc14b1f6f3c299343a7bec12e|2021-01-22|20:57:19|1611349039|home|222.74|Newman Group|21.171.114.246|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|4443813d9b0459364b4ee853cef64a99|2021-01-30|14:26:14|1612016774|personal_care|143.29|Arnold-Miller|73.202.16.70|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|cfdcd4a49bca9bab18c6ed3c6e7c6461|2021-01-27|13:19:32|1611753572|shopping_net|267.90|Powell-Fitzgerald|141.134.148.51|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|9c2c8576d5d89b1be306e4e787f70efe|2021-01-14|05:40:09|1610602809|gas_transport|58.23|Park, Steele and Gonzales|176.133.110.110|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|b30d6522520034387aafb994940dbed4|2021-01-04|22:31:16|1609799476|kids_pets|31.54|Sanchez Group|199.81.100.202|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|18d0ea23cd73b12d27d79701c7a86bb5|2021-01-09|17:06:07|1610211967|kids_pets|42.05|Nguyen, Santiago and Spencer|80.74.26.29|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|166d84567cbe03bcb4c2bd5451ed4b3d|2021-02-01|19:43:55|1612208635|personal_care|114.43|Clark Group|81.248.66.198|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|9d5638b257596faef470db24e130a437|2021-01-05|16:55:29|1609865729|shopping_pos|9.38|Mosley-Deleon|84.177.244.228|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|ac09b5bc77dde6d40b3ac1a56fb33564|2021-01-03|01:32:15|1609637535|gas_transport|60.22|Nelson, Rivera and Moreno|99.103.253.167|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|147307be19f5c0ac6db50d7238301b9e|2021-01-16|21:55:37|1610834137|home|76.89|Newman Group|67.50.65.218|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|5f8e231176e1c89e474ebdeeb1de7ebd|2021-01-23|08:49:15|1611391755|grocery_pos|122.27|Kennedy-Davis|161.89.108.199|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|a6974e26a0f3b5c4de56146117fa037e|2021-01-24|04:56:40|1611464200|misc_net|90.93|Arnold, Frederick and Moore|131.198.246.115|online
384-91-3754|503853001025|Beverly|Williams|F|Surveyor, insurance|1990-08-26|855115135598|59f6121e72ed228ceab10d62f703f363|2021-01-10|07:08:35|1610262515|grocery_net|20.42|Ball PLC|109.161.47.48|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|053bd2e28fb44f948343045d97495de0|2021-01-03|00:22:58|1609633378|grocery_pos|74.32|Mills, Flores and Green|136.25.68.113|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|5acfdffc758dc17b54a67df2c30401a9|2021-01-27|21:55:30|1611784530|food_dining|15.41|Reid and Sons|210.16.68.181|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|e565f148e007d9c1f9c333d918a70653|2021-01-30|00:59:47|1611968387|misc_net|2.45|Anderson LLC|45.101.213.178|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|799ec2b6c377415d974373bd5ada6c85|2021-01-25|18:35:21|1611599721|entertainment|40.80|Dalton, Bowman and Henderson|187.82.108.131|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|9be3473f8c4611b71b2b2751c2569dfe|2021-01-13|20:08:07|1610568487|personal_care|175.49|Rodriguez, Lopez and Wells|206.94.108.58|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|246860f4bcae0c6a7e64537af8ea72b6|2021-01-02|01:37:42|1609551462|gas_transport|57.34|Mills, Martin and Barnes|35.191.25.230|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|7311fc2fe120d62a6113f331fca64448|2021-01-13|23:21:48|1610580108|personal_care|8.43|Ray, Murray and Young|6.218.9.199|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0c8a69511b4714e9767986d2935213a5|2021-01-23|13:25:52|1611408352|kids_pets|35.81|Hall Group|205.213.95.205|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1365dd6d862458cda1235907a28f1bca|2021-01-11|19:25:23|1610393123|shopping_pos|3.37|Doyle, Butler and Clark|153.194.234.252|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|87143c125a543b03f275262033b0cc3c|2021-01-09|12:38:35|1610195915|home|26.97|Woodward-Martinez|42.1.211.29|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|ceacd0b783c037ccda2a50fbbc125b4c|2021-01-23|21:14:03|1611436443|home|16.19|Moore-Hanson|96.69.253.128|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|9c46a1a25b9a2e0348656c27c4c251a5|2021-01-27|01:55:16|1611712516|grocery_net|45.22|Lane, Brown and Moody|221.77.65.190|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|ef29c29a9e2aedbaddd309ec165c1435|2021-01-04|19:07:39|1609787259|travel|1.22|Smith PLC|5.26.174.116|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|dfa1095aafc89c38d49af22d79868c96|2021-01-02|18:42:49|1609612969|food_dining|3.23|Smith, Sanchez and Villanueva|191.19.199.180|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|da1612034e5874f16848db8257644062|2021-01-09|16:16:21|1610208981|health_fitness|67.63|Valenzuela-Collins|43.39.119.241|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|2ac979d0f784b48815b9e72b8d34c5b4|2021-01-01|18:56:00|1609527360|food_dining|229.48|Smith, Sanchez and Villanueva|194.83.16.24|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a71048a54a64f71972289dbf42f39f6e|2021-01-05|22:21:28|1609885288|home|53.58|Lynch, Rojas and Jones|90.16.24.129|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1c41f758ce03ef25d839d08d48385f99|2021-01-01|17:42:20|1609522940|home|14.95|Hampton-Rollins|21.206.37.76|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|cc9ebb76a3fdd4a38adb37862f1aee56|2021-01-14|14:10:25|1610633425|shopping_net|5.09|Bailey-Johnson|84.143.251.69|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|926bcea48f6737ece39ac5b790c4011e|2021-01-13|02:37:25|1610505445|grocery_net|36.49|Lane, Brown and Moody|98.248.228.245|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|f725a7183e46cded47a4bbd5491ad423|2021-01-18|19:40:12|1610998812|home|7.52|Carson-Wong|216.144.143.80|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|c4d93ed0aa25c79618cb90d4525673c0|2021-01-25|21:22:31|1611609751|kids_pets|10.07|Brown and Sons|36.139.219.99|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|297300f711ed9240c58d5fde2c4a0056|2021-01-07|07:44:41|1610005481|grocery_net|35.98|Mullins-Tyler|132.98.18.255|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|bff272f5684817965d25af9f7f70ffcc|2021-01-27|18:46:23|1611773183|shopping_net|7.96|Powell-Fitzgerald|205.206.97.72|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|3e90e23f9b3bd521a9703312bb020b2c|2021-01-05|12:34:50|1609850090|shopping_pos|5.75|Carter, Williams and Clark|208.115.44.2|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|32548ec6a7d844f02ec739668a2cc521|2021-01-03|20:50:23|1609707023|personal_care|24.77|Clark Group|42.44.68.6|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a7953c9f13ce1145446418c0a6136bcd|2021-01-01|09:43:27|1609494207|misc_net|29.14|Gonzalez LLC|221.192.33.19|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|b490e58cd519f801430ba85e854ceb81|2021-01-29|07:49:03|1611906543|gas_transport|52.78|Mills, Martin and Barnes|195.236.38.111|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|6b359adeab7ef09f019e18488099dfaf|2021-01-04|12:03:20|1609761800|health_fitness|9.49|Miller-Collins|117.61.62.162|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|bbc05511edaa49563954f8770037f286|2021-01-01|18:02:11|1609524131|shopping_net|9.70|Norris and Sons|145.82.227.55|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|087f397b82dafec8e7cb15ffe8b6ccbf|2021-01-02|20:02:16|1609617736|misc_pos|3.01|Stephens-Turner|179.164.134.149|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|41c18d6ac05c604712fc591435289ab3|2021-01-14|19:51:01|1610653861|entertainment|38.18|Dalton, Bowman and Henderson|131.130.16.37|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|fcc25411079449807ca8e6dcc36fe420|2021-01-23|18:03:24|1611425004|shopping_net|1.21|Payne Group|110.139.12.105|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|07c098dcb423257b7bc9746f16c1c657|2021-01-10|17:43:17|1610300597|kids_pets|76.22|Anderson, Glover and Simon|3.3.237.202|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|fcf7a18456ec1caad2853c99f0e140cb|2021-01-30|12:24:43|1612009483|health_fitness|10.02|Mcdaniel, Benitez and Garrett|200.171.40.185|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|86717b40d79e4dd0938b55794ea7e4c1|2021-01-23|05:03:44|1611378224|grocery_pos|109.17|Johnson-Thompson|196.197.80.46|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|f327136ba3a32c5a0d3603ea0ef1b872|2021-01-30|13:39:06|1612013946|kids_pets|4.15|Hall Group|126.241.103.67|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|835b4ad37dfb33f31ebcc5949b11490e|2021-01-09|09:39:51|1610185191|gas_transport|54.10|Mills, Martin and Barnes|221.151.234.113|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a3d7e5a77adde7a443c7acba3a5fff54|2021-01-10|12:57:11|1610283431|travel|8.03|Rush, Avila and Moreno|189.187.137.81|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|ba8015dd020bd8af5721d7467bb5288d|2021-01-26|17:19:42|1611681582|food_dining|5.39|Coleman, Lucas and Dunn|104.106.109.149|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|6074abe78eec9f72e97e05bf6c728322|2021-01-12|03:58:41|1610423921|grocery_pos|152.02|Young-Mcdonald|14.111.130.115|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|826e58b1c37e657167f6b7c48617a801|2021-01-22|07:47:58|1611301678|gas_transport|68.02|Randall-Church|9.39.97.127|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|7a1193cace2b1824e1b89b3b2dca19af|2021-01-15|20:32:09|1610742729|personal_care|266.89|Rodriguez, Lopez and Wells|50.82.179.222|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|9994bac19f050f3da3a15d8c91fbd7cc|2021-01-23|02:40:53|1611369653|gas_transport|48.21|Gonzalez Group|97.83.150.156|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|294e563af44af3b9a837450d1db6e4f9|2021-01-03|23:25:24|1609716324|home|39.13|Edwards, Davis and Scott|65.206.244.189|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|e1bc5de5e7ffbb3c4419392c97f74d34|2021-01-26|23:26:11|1611703571|shopping_net|8.79|Bailey-Johnson|8.236.38.184|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|ddf6968087d28ac1345e53bd1f11a550|2021-01-26|20:41:32|1611693692|entertainment|13.93|Shea LLC|173.141.204.204|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|9a37837930575cf0b5b79d42cbb6a5db|2021-01-14|17:32:52|1610645572|food_dining|26.26|Reid and Sons|31.0.6.208|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|2d7a77cc6c21b6f4a022064c726526bb|2021-01-03|21:13:39|1609708419|shopping_pos|9.32|Manning, Greer and Ford|198.198.130.186|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|40bf84994e88a52ebecbe6f3586cadba|2021-01-07|16:45:56|1610037956|health_fitness|29.14|Estes-Olsen|32.160.219.214|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|5754ab0a689652fa7033f113e155d5e4|2021-01-07|21:40:39|1610055639|health_fitness|26.30|Gonzalez-Greene|35.15.236.224|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|c982ccfe290391b41e2f0282fce4ca88|2021-01-23|18:11:50|1611425510|health_fitness|43.21|Diaz PLC|218.189.74.41|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1fed0cf2c5da4a0a6327bb874724b6b3|2021-01-24|05:42:38|1611466958|gas_transport|65.91|Olson Inc|85.54.185.163|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|6f03b1cf54cb8d8b4c529361935a4de7|2021-01-08|18:49:18|1610131758|shopping_pos|5.24|Farmer Ltd|52.121.154.15|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|2d132dfa13ccece7786f2ea24e4cf722|2021-01-10|20:17:25|1610309845|home|77.08|Carson-Wong|121.128.129.169|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|847f45834a15e6b06c890da8ac7788f4|2021-01-21|22:28:42|1611268122|shopping_pos|2.05|Doyle, Butler and Clark|9.219.206.80|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|6dc406fa8191b7ab46ec95e463eaf327|2021-01-25|22:38:52|1611614332|misc_pos|5.11|Shea-Barron|209.126.16.146|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|ea69a0a8a52b879e80f9dd0b19a28d59|2021-01-03|10:30:04|1609669804|gas_transport|41.96|Mills, Gould and Gonzalez|105.147.157.97|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|3213d9079350737424b18650419e37ca|2021-01-08|16:08:26|1610122106|kids_pets|22.84|Nguyen, Santiago and Spencer|96.54.153.6|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|2dddb86e0cb4873d9b32f8be87d6e274|2021-01-01|22:58:32|1609541912|entertainment|59.50|Conway-Allen|51.65.57.234|online
